id,date,call,sms,screen,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood,circumplex.arousal,circumplex.valence,activity
AS14.07,2014-03-12,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-03-13,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-03-14,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-03-15,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-03-16,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-03-17,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.07,2014-03-18,3.0,0.0,1183.394000053406,443.70799999999997,1270.575,1492.717,,,,172.099,220.986,,59.391,,,,,,
AS14.07,2014-03-19,0.0,2.0,11526.837001323693,1804.64,6479.005,1763.2230000000002,,,,90.872,941.66,145.957,255.16,,,6.8,-1.0,1.4,
AS14.07,2014-03-20,0.0,1.0,10738.88800024986,1493.619,6893.656,1129.463,,,,87.43299999999999,1085.914,155.2805,208.25066666666666,,,5.25,-0.75,-0.25,
AS14.07,2014-03-21,0.0,0.0,17950.13300013542,897.9209999999999,3941.176,783.125,,,,90.276,1859.596,164.60399999999998,161.34133333333332,31.218,,7.0,0.3333333333333333,1.0,
AS14.07,2014-03-22,0.0,0.0,11019.821000576023,525.192,6418.446,1858.3960000000002,,,,357.72,1285.583,614.246,114.432,28.79057142857143,,6.0,-0.4,0.0,
AS14.07,2014-03-23,0.0,0.0,10202.637996912003,681.146,7697.4310000000005,632.796,,,,113.335,766.535,336.2305,146.2055,26.363142857142858,,7.75,0.0,1.5,
AS14.07,2014-03-24,4.0,9.0,5517.154998540877,1452.449,3062.209,513.355,,,,188.64499999999998,533.7950000000001,58.215,177.97899999999998,23.935714285714287,,8.0,0.5,1.0,
AS14.07,2014-03-25,4.0,0.0,12516.447998046864,1127.023,7485.306,1492.521,,,,643.485,1495.451,130.934,209.7525,21.508285714285716,,7.666666666666667,-0.5,1.3333333333333333,0.13434490180252895
AS14.07,2014-03-26,8.0,4.0,9189.55200004578,2381.75,4506.427,1274.317,,,,103.919,670.895,203.741,241.52599999999998,19.080857142857145,,6.6,0.2,0.6,0.10329373128561768
AS14.07,2014-03-27,2.0,8.0,9708.778999090195,1945.115,4822.297,261.867,,,,60.278,2251.6929999999998,51.768,273.29949999999997,16.653428571428574,,6.8,0.2,0.4,0.08970024791525805
AS14.07,2014-03-28,1.0,0.0,12984.041001558304,2655.3269999999998,4794.411,2162.614,,,,231.768,1918.225,647.093,305.073,14.226,,8.25,0.25,1.5,0.09809984248895876
AS14.07,2014-03-29,0.0,5.0,10574.725999832155,1742.942,1932.913,5360.103,,,,378.55,1480.095,307.75199999999995,283.00714285714287,64.11214285714286,,7.0,0.2,1.0,0.04187585355184262
AS14.07,2014-03-30,2.0,1.0,8739.792000055313,1742.202,4133.7029999999995,607.082,,,,71.024,1260.88,266.05,260.9412857142857,113.9982857142857,,6.2,0.2,0.0,0.0625734602553756
AS14.07,2014-03-31,5.0,1.0,13187.446000099182,1666.65,4982.926,3794.411,,,,48.167,2314.643,207.856,238.87542857142856,163.88442857142854,,4.333333333333333,-1.0,0.0,0.051366076733723814
AS14.07,2014-04-01,3.0,8.0,14699.699999332433,1262.8319999999999,7405.549,4756.246,,,,55.382,1063.995,459.6605,216.80957142857142,213.7705714285714,,6.6,-1.0,0.8,0.08076225802411184
AS14.07,2014-04-02,13.0,4.0,13329.964998483656,3917.305,4219.394,1723.76,,,,105.003,946.703,711.465,194.74371428571428,263.65671428571426,,5.5,-1.25,0.25,0.1561874532182019
AS14.07,2014-04-03,5.0,0.0,8073.050000190733,1054.542,4238.5650000000005,3877.882,,,,45.366,707.6089999999999,265.369,172.67785714285714,313.5428571428571,,6.2,-0.4,0.2,0.09026347679477341
AS14.07,2014-04-04,7.0,2.0,10023.579001665108,847.6569999999999,4951.592,1674.868,,,,231.544,1312.6460000000002,51.17,150.612,363.429,,6.5,-0.75,0.0,0.04963037634408607
AS14.07,2014-04-05,9.0,5.0,5377.287999629977,1983.907,1377.754,368.645,,,,119.3,1239.181,149.298,216.70024999999998,182.2155,,6.0,0.0,0.6666666666666666,0.2313065813088305
AS14.07,2014-04-06,2.0,3.0,7656.6060009002695,882.906,2782.046,2405.196,,,,110.165,1596.296,123.8742,282.7885,1.002,,6.75,-0.75,1.0,0.05631576348488113
AS14.07,2014-04-07,0.0,1.0,16856.013999462135,1957.102,5549.669,5686.0599999999995,,,,233.405,4001.6409999999996,98.4504,348.87674999999996,2.6806666666666668,,5.4,-0.6,0.2,0.0805241620390383
AS14.07,2014-04-08,1.0,0.0,9726.615999460217,863.043,7209.865,800.643,,,,178.111,533.825,73.0266,414.965,4.359333333333334,,6.8,-0.4,0.6,0.07680102095483002
AS14.07,2014-04-09,2.0,2.0,13731.39099931717,828.236,2320.953,1187.693,,,,115.867,638.086,47.6028,329.29425,6.038,,6.4,-1.0,0.6,0.0707902001380262
AS14.07,2014-04-10,6.0,4.0,5612.3310008049075,790.477,1210.962,1866.807,,,,41.149,1690.067,22.179,243.62349999999998,,,6.2,0.4,0.0,0.0989583333333333
AS14.07,2014-04-11,0.0,1.0,2235.2060010433183,409.214,1436.89,3665.0605000000005,,,,40.111000000000004,90.485,255.40099999999998,157.95274999999998,,,3.5,0.5,-1.0,0.06868288982259571
AS14.07,2014-04-12,2.0,10.0,14799.42600035668,1581.299,5361.81,5463.314,,,,177.143,1575.146,478.416,72.282,,,6.4,0.0,0.75,0.15313380173005842
AS14.07,2014-04-13,5.0,0.0,8132.0510020256115,728.656,2883.754,1554.344,,,,42.219,1395.631,367.1255,59.7335,,,6.5,-0.25,1.0,0.01631944444444443
AS14.07,2014-04-14,2.0,1.0,4822.974000215535,862.117,2134.432,2948.9429999999998,,,,91.556,315.377,255.835,47.185,,,6.2,-0.2,0.4,0.03335375816993464
AS14.07,2014-04-15,0.0,0.0,8726.610999822617,459.628,5490.562,1236.705,,,,72.477,1464.6109999999999,144.54450000000003,34.6365,,,6.0,-0.75,0.5,0.019623337804315216
AS14.07,2014-04-16,2.0,8.0,9003.359000205992,1951.9279999999999,5813.764,1441.157,,,,404.782,1015.531,33.254,22.088,,,4.75,-1.25,0.0,0.10595602036110062
AS14.07,2014-04-17,1.0,0.0,7809.418999671931,1242.158,3915.546,1645.609,,,,75.227,963.19,173.6016,37.65275,,,3.8,-1.2,-0.4,0.11809086629001884
AS14.07,2014-04-18,1.0,2.0,6566.541000366214,906.605,3556.02,1009.281,,,,142.871,644.361,313.9492,53.2175,,,5.2,-1.0,-0.4,0.047270114942528745
AS14.07,2014-04-19,0.0,0.0,2050.9950006008153,219.009,1084.321,138.522,,,,94.744,384.74399999999997,454.2968,68.78224999999999,,,7.0,0.25,0.75,0.003125470618354867
AS14.07,2014-04-20,0.0,0.0,6713.023000955578,99.644,2081.821,14.091,,,,10.042,850.153,594.6444,84.347,,,3.0,-2.0,-1.0,0.08680555555555557
AS14.07,2014-04-21,0.0,0.0,9218.660998582845,1062.679,5514.199,2479.237,,,,97.31,2631.583,734.992,77.473,,,6.6,-0.4,0.8,0.061785468319559195
AS14.07,2014-04-22,0.0,2.0,5708.751999616626,1053.4660000000001,2729.994,1650.744,,,,120.341,118.47,408.152,245.0505,,,6.0,-0.2,0.4,0.09099018199233717
AS14.07,2014-04-23,5.0,0.0,11782.639000177385,1455.674,7785.343,493.78,,,,151.66899999999998,1399.2640000000001,81.312,412.628,,,6.0,-0.6666666666666666,0.0,0.07537353651992687
AS14.07,2014-04-24,3.0,1.0,3173.6349997520447,446.687,3558.812,939.09,,,,166.793,214.721,65.2504,411.6766666666667,1.003,,5.6,-0.6,0.4,0.15798611111111105
AS14.07,2014-04-25,6.0,0.0,5443.733000278472,830.7389999999999,2063.598,1384.4,,,,26.148,867.703,49.1888,410.7253333333333,2.55475,,3.3333333333333335,0.3333333333333333,-0.6666666666666666,0.07604166666666666
AS14.07,2014-04-26,0.0,0.0,7633.689001798637,879.059,4805.511,326.22,,,,220.196,939.188,33.1272,409.774,4.1065,,5.4,-0.4,-0.2,0.018915739069801873
AS14.07,2014-04-27,1.0,1.0,9327.362001657482,591.766,4909.536,441.7660000000001,,,,179.703,1833.25,17.065600000000003,53.51,5.65825,,6.0,-0.6,0.4,0.013407752824023426
AS14.07,2014-04-28,9.0,3.0,14356.782003402708,3413.083,7304.385,1194.625,,,,333.17299999999994,1640.126,1.004,286.976,7.21,,6.75,0.25,0.75,0.09448967086834738
AS14.07,2014-04-29,1.0,9.0,6649.512000322342,2796.391,6168.858,931.825,,14.065,,42.602,872.169,,184.862,,,5.0,-2.0,0.0,0.13463824767244986
AS14.07,2014-04-30,0.0,0.0,7197.648000955588,2430.9410000000003,10321.694,1436.897,,,,830.9350000000001,418.836,,206.91199999999998,,,5.0,-2.0,0.5,0.02414791881612267
AS14.07,2014-05-01,0.0,0.0,5441.058000802992,474.879,4111.217000000001,432.474,,,,32.19,817.021,,98.515,,,5.0,-1.6666666666666667,-0.3333333333333333,0.10358452683650247
AS14.07,2014-05-02,0.0,0.0,5961.156999111181,1964.09,6094.439,166.687,,,,427.039,828.253,,112.095,,,6.2,-0.6,0.6,0.05910464220123313
AS14.07,2014-05-03,1.0,0.0,1797.8099997043612,290.056,294.10699999999997,303.578,,,,37.375,872.0,,,,,5.666666666666667,-0.6666666666666666,0.0,0.07569444444444444
AS14.07,2014-05-04,0.0,0.0,2201.7170004844656,529.433,2160.107,153.38799999999998,,,,9.085,251.575,,,,,8.0,-1.0,1.0,0.08229166666666671
AS14.07,2014-05-05,0.0,0.0,,,,,,,,,,,,,,5.5,-1.5,0.5,
AS14.07,2014-05-06,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-07,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-08,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-09,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-10,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-11,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-12,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-13,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-14,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-15,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-16,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-17,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-18,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-19,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-20,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-21,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-22,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-23,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-24,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-25,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-26,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-27,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-28,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-29,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-30,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-05-31,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-06-01,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-06-02,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-06-03,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-06-04,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-06-05,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-06-06,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-06-07,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-06-08,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.07,2014-06-09,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-17,0.0,4.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-18,0.0,2.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-19,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-20,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-21,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-22,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-23,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-24,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-25,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-26,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-27,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-02-28,0.0,4.0,,,,,,,,,,,,,,,,,
AS14.08,2014-03-01,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-03-02,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-03-03,0.0,7.0,,,,,,,,,,,,,,,,,
AS14.08,2014-03-04,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-03-05,0.0,0.0,,,,,,,,,,,,,,6.333333333333333,0.0,0.3333333333333333,
AS14.08,2014-03-06,0.0,13.0,,,,,,,,,,,,,,7.2,-0.6,0.6,
AS14.08,2014-03-07,0.0,3.0,,,,,,,,,,,,,,7.4,0.6,1.2,
AS14.08,2014-03-08,0.0,0.0,,,,,,,,,,,,,,7.0,0.0,1.0,
AS14.08,2014-03-09,0.0,0.0,,,,,,,,,,,,,,7.2,-1.0,1.2,
AS14.08,2014-03-10,0.0,4.0,,,,,,,,,,,,,,6.8,-1.0,0.6,
AS14.08,2014-03-11,0.0,3.0,,,,,,,,,,,,,,6.6,0.4,0.4,
AS14.08,2014-03-12,0.0,0.0,,,,,,,,,,,,,,7.0,0.6,1.0,
AS14.08,2014-03-13,0.0,11.0,825.9980003833764,169.212,287.188,,,,,208.855,200.95100000000002,,,13.062,,6.6,0.0,0.6,
AS14.08,2014-03-14,0.0,11.0,3377.382000684738,592.733,382.769,,,,,42.257999999999996,861.5070000000001,1277.345,180.24699999999999,20.109,,7.4,-0.2,1.2,
AS14.08,2014-03-15,0.0,3.0,1200.8120002746596,68.456,382.204,77.59,,,17.086,71.725,581.688,1128.9191250000001,,15.614,,6.4,-0.6,0.6,
AS14.08,2014-03-16,0.0,0.0,2440.102999925614,149.23,1753.462,99.32333333333334,,,,56.275,469.40500000000003,980.49325,,11.119,,7.0,-1.25,1.25,
AS14.08,2014-03-17,0.0,0.0,1418.689000129699,56.584,5763.016,121.05666666666667,,,,68.395,6973.934,832.0673750000001,,13.478,,5.4,0.0,0.2,0.00555555555555555
AS14.08,2014-03-18,0.0,0.0,1318.1699995994566,5.92,716.8960000000001,142.79000000000002,,,,47.137,403.43699999999995,683.6415000000001,,15.837,,6.4,-0.2,0.6,0.028491361781937872
AS14.08,2014-03-19,1.0,0.0,1827.459999084472,49.837,1011.7099999999999,26.471,,,,64.362,655.237,535.215625,,18.195999999999998,,7.0,-0.2,1.0,0.0630171632209882
AS14.08,2014-03-20,0.0,1.0,1096.5499994754791,4862.881,279.44,36.9125,,,,48.01,669.326,386.7897500000001,,33.256,,6.4,-0.2,0.8,0.05752387767589226
AS14.08,2014-03-21,0.0,4.0,2857.9249997138977,215.864,2477.42,47.354,,,,52.181,1085.183,238.3638750000001,,48.316,,6.6,-0.4,0.6,0.00894230236465267
AS14.08,2014-03-22,0.0,0.0,866.5940003395078,10.556999999999999,4329.022,57.7955,,,,43.157,452.757,89.938,,16.075,,6.4,-0.4,0.8,0.022231454452349513
AS14.08,2014-03-23,2.0,0.0,1374.581000328064,86.199,372.317,68.237,,,,4065.138,1612.935,323.241,,82.45100000000001,,7.2,-0.2,0.8,0.04218482538831055
AS14.08,2014-03-24,0.0,0.0,1967.9929997920997,14.427,194.055,78.6785,,,,52.022999999999996,1700.212,,,11.062999999999999,,6.8,-0.8,1.0,0.04630791276266164
AS14.08,2014-03-25,0.0,1.0,726.2829999923706,73.604,1469.956,89.12,,,,46.93600000000001,441.331,,,11.046,,7.2,-0.6,1.0,0.016897661842514778
AS14.08,2014-03-26,0.0,5.0,1818.4510009288792,330.846,895.011,112.399,,,161.499,45.977999999999994,413.674,,,11.029,,6.5,-0.25,0.5,0.08950139311864187
AS14.08,2014-03-27,0.0,6.0,2483.2820003032693,128.185,1976.788,96.56233333333333,,,,56.987,2145.0119999999997,,358.674,24.05,,6.333333333333333,0.0,0.5,0.08701150136063528
AS14.08,2014-03-28,1.0,12.0,1936.6580002307896,834.408,959.2560000000001,80.72566666666667,,,,52.028,706.401,,167.534,21.54625,,6.25,-0.25,0.5,0.016559762046113646
AS14.08,2014-03-29,0.0,2.0,1191.82900071144,46.795,536.168,64.889,,,,61.195,445.501,,,19.0425,,7.166666666666667,-0.16666666666666666,1.0,0.024944120627437023
AS14.08,2014-03-30,0.0,0.0,779.8929989337921,9.926,218.915,42.5365,,,,43.082,506.55500000000006,,,16.53875,,6.8,0.0,0.6,0.0784470781932718
AS14.08,2014-03-31,0.0,0.0,1670.5409996509547,3.048,1230.323,20.184,,,,50.666,457.422,,,14.035,,7.6,0.0,1.2,0.07893465181771635
AS14.08,2014-04-01,0.0,0.0,2074.4190006256113,28.205000000000002,1623.59,92.105,,,,59.789,974.317,,,3.005,,7.2,-1.0,1.0,0.062353854585312354
AS14.08,2014-04-02,0.0,0.0,696.810000658035,33.864,1809.842,19.154,,,,51.734,208.186,,,20.146,,6.6,-0.4,0.8,0.008289547359385422
AS14.08,2014-04-03,0.0,0.0,2837.6179988384256,36.467,2364.911,38.40533333333333,,,,107.158,758.856,,,50.577000000000005,,7.0,0.0,1.3333333333333333,0.07876788563729693
AS14.08,2014-04-04,2.0,0.0,1265.5080008506782,168.297,863.472,57.656666666666666,,,,34.475,1643.455,,,9.065,,7.5,0.25,1.25,0.031123972587273636
AS14.08,2014-04-05,0.0,0.0,1735.447999954224,8.64,951.8109999999999,76.908,,,,46.662,633.521,,,17.057,,7.4,0.2,1.2,0.12841414141414143
AS14.08,2014-04-06,0.0,0.0,1296.008000373841,69.105,331.962,11.032,,,,34.396,532.817,,,11.055,,7.6,0.0,1.25,0.007280235288804587
AS14.08,2014-04-07,1.0,6.0,4442.053998470306,365.502,2379.268,368.396,,,,69.48,1248.4859999999999,,7.028,21.126,,7.0,0.0,1.0,0.10247313379515043
AS14.08,2014-04-08,0.0,0.0,2564.4870009422293,67.864,1572.274,93.167,,,,56.653999999999996,1078.93,,,31.197000000000003,,6.5,-0.25,0.5,0.05814829222796919
AS14.08,2014-04-09,0.0,0.0,2404.4000003337856,112.664,1770.142,161.94650000000001,,,,3613.761,1990.761,,,6.016,,6.25,0.25,0.5,0.04036626596543953
AS14.08,2014-04-10,0.0,0.0,4360.754999876022,90.306,3161.743,230.726,,,,82.531,877.273,,,47.583,,7.6,1.2,1.4,0.20657326274273782
AS14.08,2014-04-11,1.0,0.0,1581.9210007190707,51.944,452.748,32.147,,,,48.116,990.321,,,3.01,,7.6,0.6,1.0,0.07413554916192037
AS14.08,2014-04-12,0.0,0.0,767.0680000782011,30.0455,1912.3569999999997,126.85500000000002,,,,108.724,519.463,,,4.0265,,7.0,0.0,0.8,0.025027439155129106
AS14.08,2014-04-13,0.0,0.0,2078.960000276566,8.147,658.403,221.56300000000002,,,,119.435,2874.2200000000003,,,5.043,,7.6,0.0,1.2,0.0048270957916190715
AS14.08,2014-04-14,0.0,0.0,3426.076000928881,89.016,1931.73,81.273,,,45.241,122.035,1121.6779999999999,,,31.393,,6.6,0.2,0.6,0.06490308655585147
AS14.08,2014-04-15,0.0,0.0,3149.47799921036,313.846,2067.439,36.189,,,46.769999999999996,54.181,711.717,,,32.3915,,6.4,-0.8,0.6,0.03409090909090908
AS14.08,2014-04-16,0.0,0.0,1724.2629995346065,122.282,853.409,22.458000000000002,,,48.299,45.329,595.5500000000001,,,33.39,,6.6,-0.6,0.8,0.06859735641438541
AS14.08,2014-04-17,0.0,0.0,3259.4069993495928,111.43100000000001,1016.883,144.717,,,39.6456,188.89899999999997,676.225,1114.867,,3.038,,6.2,-1.0,0.8,0.09718156742586877
AS14.08,2014-04-18,0.0,0.0,936.6079995632168,8.937000000000001,178.033,116.641,,,30.9922,67.792,678.915,,,5.0305,,6.0,-0.4,0.6,0.049041986144740375
AS14.08,2014-04-19,0.0,0.0,2355.3289988040965,324.362,840.206,88.565,,,22.3388,46.933,1092.221,,22.302,7.023,,7.8,1.4,1.2,0.039002894386140255
AS14.08,2014-04-20,0.0,0.0,1317.5869996547704,2291.839,85.042,173.54200000000003,,,13.685400000000001,36.373000000000005,5884.73,,17.156,15.074,,6.4,-1.2,0.8,0.004899344795389425
AS14.08,2014-04-21,0.0,0.0,2076.093999624253,90.122,600.21,437.264,,,5.032,31.308,905.644,,,6.026,,6.4,-1.0,0.6,0.029294959666751913
AS14.08,2014-04-22,0.0,0.0,1819.2249996662135,109.492,795.312,21.094,,,44.61,46.998000000000005,843.2529999999999,,,,,6.0,-0.6,0.4,0.07739994303879248
AS14.08,2014-04-23,0.0,0.0,1554.5250003337856,153.904,1044.884,51.995000000000005,,,84.18799999999999,51.104,435.924,,,,,5.6,0.0,0.4,0.1249760272490379
AS14.08,2014-04-24,0.0,0.0,1965.2279994487767,26.486,1270.667,82.896,,,123.76599999999999,547.374,554.572,,,,,6.666666666666667,0.3333333333333333,1.0,0.12800591195077682
AS14.08,2014-04-25,0.0,0.0,2004.8570005893716,92.297,10351.418,333.844,,,163.344,51.705,812.8720000000001,,,,,6.333333333333333,0.0,0.8,0.028321012544802848
AS14.08,2014-04-26,0.0,0.0,702.6440005302428,276.46,156.572,584.792,,,,29.159,237.624,,,,,6.0,-0.5,0.25,0.047178819444444485
AS14.08,2014-04-27,0.0,3.0,2228.388000011444,100.223,704.723,835.74,,,,34.178,700.691,,,,,6.0,-0.8333333333333334,0.6666666666666666,0.005429837164750958
AS14.08,2014-04-28,0.0,0.0,864.7580003738399,127.955,122.74300000000001,109.162,,,,45.431,461.776,,,,,5.8,-0.8,0.6,0.02225241545893721
AS14.08,2014-04-29,0.0,0.0,2025.4379999637601,21.515,1157.159,111.408,,,,39.375,694.2059999999999,,,,,5.75,-0.25,0.25,0.030996148459383754
AS14.08,2014-04-30,0.0,0.0,3999.0009987354206,38.781,3192.407,202.554,,,,38.314,523.099,,,,,6.666666666666667,-0.5,1.0,0.03482503992976501
AS14.08,2014-05-01,0.0,0.0,5458.796000480648,96.708,9933.222999999998,3751.748,,,,57.046,442.897,,,202.552,,7.0,0.4,0.8,0.037314098552964456
AS14.08,2014-05-02,0.0,0.0,703.1720004081725,29.822,157.961,29.418,,,,45.739999999999995,436.49399999999997,,,3.172,,7.2,-0.4,1.0,0.1817380077030812
AS14.08,2014-05-03,0.0,0.0,883.2579998970028,86.962,1322.47,,,,,36.626999999999995,437.165,,6.071,44.214,,7.4,0.4,1.0,0.22181372986475956
AS14.08,2014-05-04,1.0,0.0,1968.681000471115,162.032,780.008,,,,,34.334,681.4110000000001,,311.757,,,6.8,-0.2,1.0,0.04327761276924563
AS14.08,2014-05-05,0.0,0.0,263.81499981880165,,36.584,,,,,22.215,204.482,,,,,6.666666666666667,-1.0,1.0,0.0026041666666666687
AS14.08,2014-05-06,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-07,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-08,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-09,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-10,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-11,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-12,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-13,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-14,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-15,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-16,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-17,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-18,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-19,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-20,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-21,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-22,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-23,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-24,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-25,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-26,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-27,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-28,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-29,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-30,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-05-31,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-06-01,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-06-02,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-06-03,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-06-04,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-06-05,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-06-06,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-06-07,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-06-08,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.08,2014-06-09,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-17,3.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-18,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-19,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-20,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-21,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-22,2.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-23,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-24,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-25,4.0,2.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-26,6.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-27,2.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-02-28,3.0,5.0,,,,,,,,,,,,,,,,,
AS14.09,2014-03-01,0.0,1.0,,,,,,,,,,,,,,,,,
AS14.09,2014-03-02,2.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-03-03,0.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-03-04,1.0,0.0,,,,,,,,,,,,,,,,,
AS14.09,2014-03-05,6.0,1.0,,,,,,,,,,,,,,,,,
